question_id,video_id,start,end
Prediction_T1_1708,3DUAO,4.6,14.225000000000001
Prediction_T1_1709,19SJ6,5.0,18.225
Prediction_T1_1710,ECCW2,3.0,17.95
Prediction_T1_1711,I6KKY,2.8,10.3
Prediction_T1_1712,BCQWJ,3.3,10.05
Prediction_T1_1713,ZVCMM,8.6,18.599999999999998
Prediction_T1_1714,U9B0R,18.0,26.299999999999997
Prediction_T1_1716,IP2EA,8.5,26.525000000000002
Prediction_T1_1717,IP2EA,7.7,19.950000000000003
Prediction_T1_1718,D2VU8,0.5,12.25
Prediction_T1_1719,D2VU8,6.0,16.5
Prediction_T1_1721,987P8,0.0,10.525
Prediction_T1_1722,CC6JC,0.0,12.075000000000001
Prediction_T1_1723,XPDI1,0.0,18.25
Prediction_T1_1724,TZF0X,3.7,17.2
Prediction_T1_1725,Q57HC,26.2,33.05
Prediction_T1_1726,9T0AC,0.0,23.65
Prediction_T1_1727,TZEJS,6.8,20.85
Prediction_T1_1731,LG73V,1.7,10.725000000000001
Prediction_T1_1732,LG73V,3.0,12.325
Prediction_T1_1735,3B81O,19.7,29.950000000000003
Prediction_T1_1737,TJPFT,1.0,16.925
Prediction_T1_1738,73E7V,11.0,25.9
Prediction_T1_1739,OINMN,0.0,20.6
Prediction_T1_1740,OINMN,18.8,29.424999999999997
Prediction_T1_1741,OINMN,12.9,34.825
Prediction_T1_1742,KKONU,0.0,7.875
Prediction_T1_1743,02SK4,0.0,8.6
Prediction_T1_1744,02SK4,0.0,7.8
Prediction_T1_1745,Q8XEE,1.9,12.649999999999999
Prediction_T1_1746,B8W55,0.0,21.025
Prediction_T1_1747,IAK2E,2.1,24.825000000000003
Prediction_T1_1748,T832F,0.4,6.9
Prediction_T1_1749,1WEDJ,0.0,26.15
Prediction_T1_1750,1X9A1,0.5,22.8
Prediction_T1_1752,ZRRC8,0.0,15.2
Prediction_T1_1754,D1UWI,0.0,17.7
Prediction_T1_1755,TPH12,0.5,25.675
Prediction_T1_1757,FGY8R,10.7,23.950000000000003
Prediction_T1_1758,FGY8R,0.0,11.100000000000001
Prediction_T1_1759,FGY8R,10.4,19.575000000000003
Prediction_T1_1760,G1CM7,0.0,22.35
Prediction_T1_1762,WYZCW,9.1,19.7
Prediction_T1_1763,8L08M,0.0,13.5
Prediction_T1_1765,CN5G4,0.0,38.225
Prediction_T1_1766,4P13T,4.4,19.95
Prediction_T1_1768,0BX9N,1.4,14.2
Prediction_T1_1770,WT405,0.6,16.475
Prediction_T1_1771,ME7II,0.0,6.675000000000001
Prediction_T1_1773,U0X4P,0.0,27.35
Prediction_T1_1774,TTZVW,0.0,12.775
Prediction_T1_1775,QKOP0,0.0,13.725
Prediction_T1_1776,UJOLG,0.0,14.3
Prediction_T1_1777,RG1XI,0.0,26.075000000000003
Prediction_T1_1778,QVQNK,12.0,23.55
Prediction_T1_1779,GK08Z,1.9,15.275
Prediction_T1_1780,UXET8,2.9,10.075000000000001
Prediction_T1_1781,V2DAA,0.0,16.375
Prediction_T1_1782,9GS13,7.2,54.475
Prediction_T1_1783,9GS13,21.5,67.475
Prediction_T1_1784,G87XG,7.3,19.125
Prediction_T1_1785,VTEWM,12.0,35.5
Prediction_T1_1786,VTEWM,1.0,12.125
Prediction_T1_1787,VTEWM,6.0,22.575
Prediction_T1_1788,S4UF8,3.6,20.75
Prediction_T1_1789,1YH1Y,0.0,4.55
Prediction_T1_1790,EBTD6,14.2,21.150000000000002
Prediction_T1_1791,JJ7M6,16.1,27.174999999999997
Prediction_T1_1793,F3A3T,7.3,29.6
Prediction_T1_1794,DFJ3N,1.7,25.450000000000003
Prediction_T1_1795,KS0FF,0.0,26.299999999999997
Prediction_T1_1796,5V8WH,0.7,12.25
Prediction_T1_1797,UANDB,0.1,15.125
Prediction_T1_1798,CFDXI,1.8,22.299999999999997
Prediction_T1_1799,72VJD,0.0,16.4
Prediction_T1_1800,DQ1TU,10.1,19.275
Prediction_T1_1801,DQ1TU,4.2,11.475
Prediction_T1_1802,UNXLF,3.8,18.875
Prediction_T1_1803,AGJH7,10.9,25.825
Prediction_T1_1804,CM5SK,1.1,10.025
Prediction_T1_1805,RCD08,6.7,25.7
Prediction_T1_1806,HU409,0.0,25.075000000000003
Prediction_T1_1807,CNSMI,19.5,32.325
Prediction_T1_1808,70SEI,0.0,23.35
Prediction_T1_1810,LOH86,0.0,13.75
Prediction_T1_1811,LOH86,0.0,10.925
Prediction_T1_1813,FVSB0,0.0,13.575000000000001
Prediction_T1_1814,WJEVU,7.7,49.2
Prediction_T1_1815,WJEVU,44.4,55.099999999999994
Prediction_T1_1816,WJEVU,15.4,29.45
Prediction_T1_1820,2DDGF,0.0,14.549999999999999
Prediction_T1_1821,2DDGF,0.0,31.575
Prediction_T1_1822,00MFE,0.0,16.4
Prediction_T1_1823,U45LK,0.0,25.675
Prediction_T1_1824,SNUVF,26.0,34.025000000000006
Prediction_T1_1825,DH66I,3.5,30.825000000000003
Prediction_T1_1827,WRXI4,0.0,24.725
Prediction_T1_1828,BE43L,0.0,13.6
Prediction_T1_1829,B9XZX,3.5,12.425
Prediction_T1_1831,NTYC3,0.0,24.475
Prediction_T1_1832,8NDRG,0.0,11.675
Prediction_T1_1833,8NDRG,11.3,24.025
Prediction_T1_1834,LBG7L,5.3,19.9
Prediction_T1_1835,CI6H7,2.4,9.725
Prediction_T1_1836,X2LBW,49.1,62.775000000000006
Prediction_T1_1837,X2LBW,31.4,42.35
Prediction_T1_1838,X2LBW,0.0,22.925
Prediction_T1_1839,0FC0N,16.7,27.65
Prediction_T1_1840,0FC0N,0.0,21.85
Prediction_T1_1841,S4PLU,4.9,21.375
Prediction_T1_1842,Y6MUU,26.5,36.099999999999994
Prediction_T1_1843,LU3SU,0.0,9.7
Prediction_T1_1845,2FLXE,2.6,12.024999999999999
Prediction_T1_1846,GG1X2,3.0,16.55
Prediction_T1_1847,GG1X2,0.0,11.45
Prediction_T1_1850,4DZ33,0.0,12.825
Prediction_T1_1851,N2XCF,11.5,54.65
Prediction_T1_1852,N2XCF,15.9,36.575
Prediction_T1_1853,BDWIX,8.6,17.4
Prediction_T1_1854,VVCK0,6.0,19.75
Prediction_T1_1855,SPUPH,0.0,9.325
Prediction_T1_1856,KO34N,0.0,13.700000000000001
Prediction_T1_1857,ZP4X6,5.3,20.55
Prediction_T1_1859,FWUV8,6.9,18.95
Prediction_T1_1862,V3CWF,0.1,24.85
Prediction_T1_1863,0UFGC,6.6,24.275
Prediction_T1_1864,V2C4I,7.9,19.05
Prediction_T1_1865,00N38,6.3,15.925
Prediction_T1_1866,00N38,0.7,10.775
Prediction_T1_1868,EJIKG,3.3,12.325
Prediction_T1_1869,SLMQF,10.9,22.675
Prediction_T1_1870,92UB5,0.0,26.15
Prediction_T1_1871,P36YW,7.5,24.4
Prediction_T1_1872,QQUI7,13.6,28.475
Prediction_T1_1874,7WJUW,0.0,6.75
Prediction_T1_1875,7WJUW,4.0,29.5
Prediction_T1_1876,7YMK9,0.0,35.55
Prediction_T1_1877,7YMK9,15.8,37.474999999999994
Prediction_T1_1878,UKMK6,12.7,41.125
Prediction_T1_1879,XIUQJ,0.0,22.475
Prediction_T1_1881,AF8IH,0.0,16.5
Prediction_T1_1882,GZSTG,5.9,22.85
Prediction_T1_1885,6SWTR,2.5,23.475
Prediction_T1_1886,9A90E,3.5,23.325
Prediction_T1_1887,9A90E,15.2,23.4
Prediction_T1_1888,NDLY5,0.0,26.75
Prediction_T1_1889,5QXCO,0.5,23.875
Prediction_T1_1890,8XC4G,0.0,11.55
Prediction_T1_1891,DQEC3,0.0,13.075
Prediction_T1_1896,NLWBW,0.0,7.3500000000000005
Prediction_T1_1898,A7BUX,0.0,20.45
Prediction_T1_1899,A58I2,0.0,10.55
Prediction_T1_1900,33OVO,0.1,11.85
Prediction_T1_1901,3064K,0.0,16.825
Prediction_T1_1906,CR1OK,6.1,19.049999999999997
Prediction_T1_1908,8J723,0.0,28.299999999999997
Prediction_T1_1911,5ZRFL,18.0,29.450000000000003
Prediction_T1_1913,J1RLO,0.0,20.275
Prediction_T1_1915,S2IG2,0.0,34.25
Prediction_T1_1916,18FTZ,0.0,27.674999999999997
Prediction_T1_1917,18FTZ,0.0,23.05
Prediction_T1_1918,HOZ76,15.0,24.25
Prediction_T1_1919,QC9M1,12.1,37.0
Prediction_T1_1920,EK19H,3.2,14.225
Prediction_T1_1921,QBOOH,0.0,19.05
Prediction_T1_1922,11TTU,0.0,11.200000000000001
Prediction_T1_1923,CM293,0.5,21.35
Prediction_T1_1924,EWBOG,9.8,18.75
Prediction_T1_1925,3ONCH,6.0,18.675
Prediction_T1_1926,9FHVW,0.0,17.375
Prediction_T1_1927,W1SRN,6.4,15.649999999999999
Prediction_T1_1928,MNNDB,0.6,16.275
Prediction_T1_1929,803H6,6.3,22.775
Prediction_T1_1930,ZO3EG,0.1,33.575
Prediction_T1_1931,ZO3EG,1.6,13.775
Prediction_T1_1932,ZO3EG,6.0,17.375
Prediction_T1_1934,J3ZZH,0.0,25.35
Prediction_T1_1935,THW67,0.0,12.5
Prediction_T1_1936,THW67,0.2,22.224999999999998
Prediction_T1_1937,WZN0I,0.0,13.825
Prediction_T1_1938,K4UOG,0.0,25.525000000000002
Prediction_T1_1939,YCGJS,1.4,9.6
Prediction_T1_1940,82YF1,11.8,22.15
Prediction_T1_1941,82YF1,0.0,12.95
Prediction_T1_1942,ZU8Q1,4.9,14.9
Prediction_T1_1943,ZU8Q1,0.2,9.9
Prediction_T1_1944,GDTYU,0.0,26.0
Prediction_T1_1945,MOT57,0.0,19.25
Prediction_T1_1946,V4HBP,12.2,22.65
Prediction_T1_1947,V4HBP,15.6,23.3
Prediction_T1_1948,5SAAB,12.5,26.15
Prediction_T1_1949,19ZJB,7.9,21.9
Prediction_T1_1950,2IS9G,10.2,20.75
Prediction_T1_1954,9Z1A3,0.0,11.575
Prediction_T1_1955,8SVWO,13.7,26.875
Prediction_T1_1956,UX8NQ,1.0,14.375
Prediction_T1_1957,X8AP2,9.1,24.475
Prediction_T1_1958,QXBTG,0.3,16.05
Prediction_T1_1959,11DD3,1.1,13.675
Prediction_T1_1961,97HAH,15.1,25.674999999999997
Prediction_T1_1962,97HAH,0.6,13.075
Prediction_T1_1963,XJE4Y,2.8,16.475
Prediction_T1_1964,XJE4Y,0.0,7.6
Prediction_T1_1968,Z1LE8,3.7,12.2
Prediction_T1_1969,Q18ZQ,8.3,34.65
Prediction_T1_1970,G4MDY,0.7,7.3500000000000005
Prediction_T1_1972,NYZL3,12.5,22.125
Prediction_T1_1974,XJU8U,5.9,19.25
Prediction_T1_1975,XJU8U,1.3,10.4
Prediction_T1_1977,67MSU,0.0,21.95
Prediction_T1_1978,M40WF,1.3,27.675
Prediction_T1_1980,YP1HM,22.2,32.55
Prediction_T1_1982,EFIA2,5.5,13.8
Prediction_T1_1983,F44A2,0.0,20.675
Prediction_T1_1985,61WIS,0.8,11.225
Prediction_T1_1987,N79WJ,3.6,18.075
Prediction_T1_1988,ECXEX,4.9,16.875
Prediction_T1_1989,ECXEX,14.5,29.525
Prediction_T1_1991,I4N6K,14.6,21.525000000000002
Prediction_T1_1992,9A58F,2.9,17.225
Prediction_T1_1993,EI5M3,0.0,13.65
Prediction_T1_1994,EI5M3,1.1,9.05
Prediction_T1_1995,I5ZWF,17.4,28.0
Prediction_T1_1997,NQKZB,0.0,29.075
Prediction_T1_1998,X1EZQ,2.0,23.875
Prediction_T1_1999,XUV0Y,8.6,17.15
Prediction_T1_2000,81R3C,0.1,16.925
Prediction_T1_2001,M0KKW,0.0,11.45
Prediction_T1_2002,8WQOP,0.1,23.675
Prediction_T1_2003,4CHXK,1.0,22.15
Prediction_T1_2005,YQCYJ,5.5,25.825
Prediction_T1_2006,YQCYJ,0.0,7.375
Prediction_T1_2007,YQCYJ,0.0,5.275
Prediction_T1_2008,EQ4GN,0.0,20.475
Prediction_T1_2009,J4U86,0.0,30.275000000000002
Prediction_T1_2010,P8ZU6,10.7,19.625
Prediction_T1_2011,6WZ1K,0.0,22.7
Prediction_T1_2012,P2UBC,0.0,17.525000000000002
Prediction_T1_2013,3SNSC,11.6,24.025
Prediction_T1_2014,2ECXI,2.1,10.399999999999999
Prediction_T1_2015,2ECXI,10.1,18.5
Prediction_T1_2016,2ECXI,10.0,16.675
Prediction_T1_2017,RNCN8,13.2,24.225
Prediction_T1_2018,RNCN8,0.0,17.625
Prediction_T1_2019,CCTIO,4.1,11.175
Prediction_T1_2020,GA4EI,13.4,31.875
Prediction_T1_2021,4L6GZ,0.0,13.4
Prediction_T1_2024,TW2F4,12.9,27.875
Prediction_T1_2025,OXEMQ,4.6,12.125
Prediction_T1_2027,KC863,0.0,25.35
Prediction_T1_2029,C9FMC,0.0,6.5
Prediction_T1_2030,75RPN,0.7,11.85
Prediction_T1_2031,FM6KD,2.1,29.275
Prediction_T1_2032,FM6KD,22.2,29.325
Prediction_T1_2033,64F1C,5.2,18.325
Prediction_T1_2034,CMI7U,7.2,16.275
Prediction_T1_2035,00YZL,0.7,30.924999999999997
Prediction_T1_2036,2LMQF,10.4,18.775
Prediction_T1_2037,5776I,0.0,10.5
Prediction_T1_2038,5776I,3.3,13.325
Prediction_T1_2039,DMI87,0.0,15.65
Prediction_T1_2040,30LGT,3.9,21.55
Prediction_T1_2041,4VODV,0.0,27.475
Prediction_T1_2042,TKWJB,13.7,24.425
Prediction_T1_2043,XJH5D,0.0,18.5
Prediction_T1_2044,N7ZBM,6.1,24.625
Prediction_T1_2045,TF6P8,4.8,22.25
Prediction_T1_2046,3CAPI,0.0,30.325000000000003
Prediction_T1_2047,N14BK,0.0,34.400000000000006
Prediction_T1_2048,RSFII,9.0,30.85
Prediction_T1_2049,D8OSC,0.0,6.775
Prediction_T1_2050,I6NJ6,0.0,15.175
Prediction_T1_2051,HMLJX,0.0,23.025
Prediction_T1_2052,ZXN6A,3.8,25.15
Prediction_T1_2053,WM8QQ,1.1,25.25
Prediction_T1_2054,SRHJV,0.0,18.5
Prediction_T1_2055,P5JRJ,0.0,22.75
Prediction_T1_2058,VCV6A,0.2,5.9750000000000005
Prediction_T1_2059,VCV6A,2.7,10.55
Prediction_T1_2060,VCV6A,4.7,14.375
Prediction_T1_2061,6TJVS,2.4,13.55
Prediction_T1_2062,6TJVS,0.0,15.0
Prediction_T1_2063,94LXD,23.2,32.625
Prediction_T1_2064,EOAR1,1.2,11.35
Prediction_T1_2065,EOAR1,0.0,9.05
Prediction_T1_2066,M1GW9,3.8,16.0
Prediction_T1_2068,Z6HSZ,0.1,21.174999999999997
Prediction_T1_2069,WYCRK,0.0,26.275
Prediction_T1_2070,83D9H,16.5,24.45
Prediction_T1_2071,83D9H,13.3,22.525
Prediction_T1_2072,PWJ3J,0.0,20.25
Prediction_T1_2073,TW6NZ,0.0,21.05
Prediction_T1_2074,EO6OI,14.3,34.925
Prediction_T1_2075,EO6OI,25.2,41.875
Prediction_T1_2079,RF4OI,0.4,9.475
Prediction_T1_2080,54VBR,0.0,18.175
Prediction_T1_2081,DEJ35,0.0,20.65
Prediction_T1_2082,B7DNX,0.0,18.275
Prediction_T1_2083,Z9B4Y,0.0,26.299999999999997
Prediction_T1_2084,Z9B4Y,0.7,14.075
Prediction_T1_2085,43UGG,0.0,10.1
Prediction_T1_2086,8G9A9,8.6,23.475
Prediction_T1_2088,U1B27,5.1,27.174999999999997
Prediction_T1_2089,UCDL4,0.1,10.25
Prediction_T1_2090,F8E8C,0.0,12.5
Prediction_T1_2091,GHJ8Z,10.4,23.2
Prediction_T1_2095,DEZJ5,0.0,15.35
Prediction_T1_2097,GM4UP,0.0,28.35
Prediction_T1_2098,A0ZW3,0.0,22.224999999999998
Prediction_T1_2099,2VNXF,0.1,15.55
Prediction_T1_2100,JQW5G,0.0,22.55
Prediction_T1_2102,L8Y8D,27.8,49.849999999999994
Prediction_T1_2103,MU6UQ,0.0,18.425
Prediction_T1_2104,ZSZS4,14.8,22.375
Prediction_T1_2105,ZSZS4,5.6,16.225
Prediction_T1_2106,6VF2L,14.3,26.35
Prediction_T1_2107,JF36Q,0.0,26.799999999999997
Prediction_T1_2108,5HOAV,3.5,22.725
Prediction_T1_2109,FZIW9,0.0,13.925
Prediction_T1_2110,K8ZIK,4.9,17.725
Prediction_T1_2111,RXRAS,0.0,29.174999999999997
Prediction_T1_2113,XS7RN,6.7,22.775
Prediction_T1_2114,4ZN66,9.1,26.4
Prediction_T1_2117,I4K7B,14.0,23.5
Prediction_T1_2118,TKOYQ,0.0,13.325
Prediction_T1_2119,A54DW,0.0,25.625
Prediction_T1_2122,7Z69Y,0.0,21.425
Prediction_T1_2123,7Z69Y,0.0,22.7
Prediction_T1_2124,IK4Q8,2.2,19.3
Prediction_T1_2126,DKTVI,7.0,17.625
Prediction_T1_2128,SBW7O,0.0,28.025
Prediction_T1_2130,7ZUE1,0.0,22.725
Prediction_T1_2131,CC610,0.0,26.5
Prediction_T1_2135,YVH4J,1.5,34.3
Prediction_T1_2136,69F8P,0.0,15.075
Prediction_T1_2139,V62NW,0.0,21.7
Prediction_T1_2142,GQGAE,19.1,28.25
Prediction_T1_2145,WW4MY,0.0,10.424999999999999
Prediction_T1_2146,25QPB,0.0,19.0
Prediction_T1_2147,WESPT,4.2,18.975
Prediction_T1_2149,NHD1J,5.8,14.5
Prediction_T1_2150,NHD1J,7.0,20.3
Prediction_T1_2152,SF6NU,0.0,13.175
Prediction_T1_2153,I3N3J,1.6,18.4
Prediction_T1_2154,QBQR3,0.0,14.175
Prediction_T1_2156,F3RM9,0.0,18.825000000000003
Prediction_T1_2159,VE5DN,0.0,15.95
Prediction_T1_2160,UKLQ1,6.9,15.175
Prediction_T1_2161,O2OUX,7.8,14.6
Prediction_T1_2162,AD28I,0.0,32.175
Prediction_T1_2163,K48CQ,0.0,50.4
Prediction_T1_2164,EJL2F,3.2,17.45
Prediction_T1_2166,0ZSFI,8.2,22.325000000000003
Prediction_T1_2167,WX7AG,7.3,25.299999999999997
Prediction_T1_2168,NKOJ8,6.0,20.45
Prediction_T1_2170,RKGG5,0.0,14.7
Prediction_T1_2171,MO0SA,0.0,10.175
Prediction_T1_2172,MO0SA,0.0,12.0
Prediction_T1_2175,6AHD0,0.0,23.9
Prediction_T1_2176,L8T4O,0.0,11.7
Prediction_T1_2177,8V9IX,0.0,35.150000000000006
Prediction_T1_2178,8V9IX,0.0,27.450000000000003
Prediction_T1_2179,539EH,0.0,12.175
Prediction_T1_2180,QDRWK,0.0,22.6
Prediction_T1_2181,0OMFD,5.2,26.1
Prediction_T1_2182,MSQA1,35.9,51.0
Prediction_T1_2183,YNJ86,0.0,27.674999999999997
Prediction_T1_2186,Z7UOT,14.3,25.825000000000003
Prediction_T1_2187,Z7UOT,4.0,16.025
Prediction_T1_2188,BOH8J,24.4,39.65
Prediction_T1_2190,UIPXF,14.3,24.825
Prediction_T1_2191,UIPXF,0.0,21.725
Prediction_T1_2192,CS8O0,0.0,10.924999999999999
Prediction_T1_2193,1UXVA,11.6,22.775
Prediction_T1_2195,5VDT6,2.0,23.4
Prediction_T1_2196,F8M2Y,10.9,22.8
Prediction_T1_2197,F8M2Y,7.3,16.6
Prediction_T1_2198,F8M2Y,13.3,27.6
Prediction_T1_2199,K1M15,5.0,27.799999999999997
Prediction_T1_2200,I79Q6,0.4,11.525
Prediction_T1_2201,I79Q6,9.1,22.925
Prediction_T1_2202,KJK56,0.0,25.825000000000003
Prediction_T1_2204,4RBVB,11.6,19.95
Prediction_T1_2205,73XDD,0.0,10.299999999999999
Prediction_T1_2206,RBNLA,13.4,23.325000000000003
Prediction_T1_2209,EMYSA,1.7,12.025
Prediction_T1_2210,PVAJ8,7.5,31.375
Prediction_T1_2211,IJ3QB,0.0,11.175
Prediction_T1_2212,IJ3QB,2.2,17.925
Prediction_T1_2213,0I1S5,1.2,18.95
Prediction_T1_2214,WM336,7.0,15.575
Prediction_T1_2216,G3WBE,31.7,39.875
Prediction_T1_2217,55AH5,0.0,16.775
Prediction_T1_2218,937EW,0.0,27.0
Prediction_T1_2221,52CKM,0.0,26.575
Prediction_T1_2222,M5W51,0.0,25.0
Prediction_T1_2223,M5W51,0.0,28.75
Prediction_T1_2224,I164P,7.6,15.875
Prediction_T1_2225,GPR89,0.0,52.55
Prediction_T1_2227,ING5Z,0.0,29.975
Prediction_T1_2228,MPBRL,1.0,26.575
Prediction_T1_2229,G537E,2.7,30.0
Prediction_T1_2232,FQ282,0.0,17.325
Prediction_T1_2233,9OMY1,0.0,23.5
Prediction_T1_2236,Z2MY2,1.2,21.95
Prediction_T1_2237,B5VY1,0.2,7.65
Prediction_T1_2238,B5VY1,0.0,11.274999999999999
Prediction_T1_2241,E0AEN,11.6,41.125
Prediction_T1_2242,1DNAX,0.4,11.925
Prediction_T1_2243,AOQ7C,0.3,14.025
Prediction_T1_2244,OE751,0.0,19.75
Prediction_T1_2245,F8TWE,0.0,26.85
Prediction_T1_2246,MC6J7,0.0,10.3
Prediction_T1_2248,A0T30,5.8,20.925
Prediction_T1_2249,KZSA9,9.5,25.425
Prediction_T1_2251,JKZUM,1.2,13.025
Prediction_T1_2252,5FHH2,0.0,22.475
Prediction_T1_2253,PIRMO,0.4,12.3
Prediction_T1_2254,PIRMO,4.5,14.3
Prediction_T1_2255,2GQDN,7.1,23.65
Prediction_T1_2256,R87CC,0.0,10.2
Prediction_T1_2257,0IFCL,0.0,33.949999999999996
Prediction_T1_2258,45Z2A,0.0,6.625
Prediction_T1_2259,NCDE3,0.0,15.125
Prediction_T1_2262,RBC8N,2.5,18.599999999999998
Prediction_T1_2263,113YU,2.9,21.5
Prediction_T1_2264,0XB7U,0.0,15.525
Prediction_T1_2265,WPR8G,1.8,19.25
Prediction_T1_2266,O52BL,0.0,23.525
Prediction_T1_2267,LWINQ,1.3,14.375
Prediction_T1_2268,5KOTU,1.8,15.975
Prediction_T1_2269,B7LO8,2.9,15.625
Prediction_T1_2270,JI3ZF,5.7,22.424999999999997
Prediction_T1_2271,LC1NU,0.0,11.85
Prediction_T1_2276,5JIGM,2.2,21.6
Prediction_T1_2277,5JIGM,2.8,19.150000000000002
Prediction_T1_2278,EOD1J,1.7,15.675
Prediction_T1_2279,9RZ97,0.1,22.6
Prediction_T1_2280,WA7WD,0.0,26.975
Prediction_T1_2282,56PK0,23.6,37.075
Prediction_T1_2285,3OAGK,2.2,15.65
Prediction_T1_2286,OM5R4,0.0,15.25
Prediction_T1_2287,59X8N,17.0,29.725
Prediction_T1_2288,59X8N,0.0,18.925
Prediction_T1_2289,83XF0,0.0,5.449999999999999
Prediction_T1_2290,83XF0,0.0,6.85
Prediction_T1_2291,Q1K00,0.0,10.3
Prediction_T1_2292,0M9ZO,0.0,5.425
Prediction_T1_2293,0M9ZO,6.2,16.575
Prediction_T1_2295,ANXB8,0.0,20.125
Prediction_T1_2298,6KDQO,2.3,21.1
Prediction_T1_2299,186EF,0.0,12.475000000000001
Prediction_T1_2300,3C8OG,0.0,20.049999999999997
Prediction_T1_2301,3C8OG,18.9,26.275
Prediction_T1_2302,3LFV6,0.0,25.975
Prediction_T1_2304,X3ASU,0.5,13.549999999999999
Prediction_T1_2306,JC9SA,8.9,27.95
Prediction_T1_2307,Q6WH2,0.0,31.125
Prediction_T1_2308,SBHID,0.7,20.0
Prediction_T1_2309,SBHID,6.7,31.5
Prediction_T1_2310,SBHID,18.1,27.275
Prediction_T1_2311,PT0D1,0.0,15.425
Prediction_T1_2312,5S587,0.0,16.3
Prediction_T1_2313,FR063,1.8,22.15
Prediction_T1_2314,97Y6T,0.0,26.275
Prediction_T1_2315,SBG5F,0.6,8.85
Prediction_T1_2316,Z7O9G,16.8,32.725
Prediction_T1_2317,MLKK5,0.0,20.6
Prediction_T1_2318,APTS7,0.0,9.825
Prediction_T1_2319,7ZCXJ,0.0,23.15
Prediction_T1_2321,NYXJ6,22.7,32.5
Prediction_T1_2322,NYXJ6,12.6,21.95
Prediction_T1_2323,RVWK8,10.2,20.025
Prediction_T1_2325,9ILM6,0.0,22.1
Prediction_T1_2327,JX8SN,0.0,7.675000000000001
Prediction_T1_2328,XF41L,2.2,16.275
Prediction_T1_2329,JQHIC,7.0,16.025
Prediction_T1_2330,D52S5,16.4,27.15
Prediction_T1_2331,6BUU6,0.0,29.75
Prediction_T1_2332,6BUU6,0.0,6.925
Prediction_T1_2333,NSF4N,10.9,20.425
Prediction_T1_2334,0NVG2,0.0,18.5
Prediction_T1_2335,WRW7O,1.0,17.95
Prediction_T1_2336,D740L,1.3,14.049999999999999
Prediction_T1_2341,8175C,6.8,29.150000000000002
Prediction_T1_2343,QCAUL,3.6,17.2
Prediction_T1_2344,NGXV2,0.0,19.25
Prediction_T1_2345,NGXV2,20.0,29.299999999999997
Prediction_T1_2347,OUBUX,2.0,10.075000000000001
Prediction_T1_2348,OUBUX,3.1,29.025
Prediction_T1_2349,NWGVT,10.7,25.85
Prediction_T1_2350,L071S,0.0,17.975
Prediction_T1_2351,IBNKL,3.4,14.825
Prediction_T1_2352,IBNKL,6.8,15.75
Prediction_T1_2353,5ZDNU,4.1,17.925
Prediction_T1_2354,RS9D9,1.1,33.7
Prediction_T1_2355,JFU3J,1.5,28.15
Prediction_T1_2356,DVHIB,0.8,13.5
Prediction_T1_2357,DVHIB,11.9,21.9
Prediction_T1_2359,0XV4T,6.0,18.25
Prediction_T1_2360,0XV4T,4.8,12.5
Prediction_T1_2361,0XV4T,2.4,11.55
Prediction_T1_2362,ICXAE,0.0,19.625
Prediction_T1_2363,O9WFN,0.0,13.4
Prediction_T1_2365,82ZNR,6.8,28.299999999999997
Prediction_T1_2366,NDYOR,2.4,24.924999999999997
Prediction_T1_2367,NDYOR,0.0,6.45
Prediction_T1_2368,NDYOR,0.7,19.175
Prediction_T1_2369,S2EXT,4.0,27.875
Prediction_T1_2370,T82IE,0.0,10.125
Prediction_T1_2371,T82IE,0.0,14.075000000000001
Prediction_T1_2372,HGSB7,0.0,15.1
Prediction_T1_2373,GW2Y8,8.0,29.625
Prediction_T1_2374,83V0A,3.4,13.65
Prediction_T1_2376,ZCH7N,2.1,24.8
Prediction_T1_2377,75AX5,18.7,43.625
Prediction_T1_2378,75AX5,18.7,30.95
Prediction_T1_2379,75AX5,7.5,15.424999999999999
Prediction_T1_2380,OX5TB,0.0,38.974999999999994
Prediction_T1_2381,G71VM,1.7,21.0
Prediction_T1_2382,SVQFY,8.1,28.75
Prediction_T1_2383,3ZOI4,0.0,15.25
Prediction_T1_2384,B17UQ,1.0,23.65
Prediction_T1_2385,YIK5I,0.0,15.7
Prediction_T1_2387,6FYKZ,4.3,26.400000000000002
Prediction_T1_2388,5XLBY,0.0,28.775
Prediction_T1_2389,2Q2LA,0.0,15.525
Prediction_T1_2391,GV9M4,12.4,25.45
Prediction_T1_2392,GV9M4,1.3,14.825
Prediction_T1_2393,W7EHF,10.1,24.575000000000003
Prediction_T1_2394,W7EHF,0.0,18.525
Prediction_T1_2395,EDPTO,16.8,34.0
Prediction_T1_2396,10INO,2.8,26.05
Prediction_T1_2397,10INO,44.2,82.75
Prediction_T1_2399,RRDAM,1.8,17.525
Prediction_T1_2400,RRDAM,1.9,12.725000000000001
Prediction_T1_2401,R3O7U,1.4,22.325000000000003
Prediction_T1_2402,R3O7U,3.1,34.025
Prediction_T1_2403,NDBXV,2.5,43.525000000000006
Prediction_T1_2405,OJIRT,7.8,29.075000000000003
Prediction_T1_2407,JG7UX,10.6,23.75
Prediction_T1_2408,JG7UX,0.0,11.55
Prediction_T1_2410,GFVSV,0.0,7.1
Prediction_T1_2411,IET7H,7.5,20.174999999999997
Prediction_T1_2412,IET7H,0.0,9.925
Prediction_T1_2413,2FC4V,0.0,29.375
